BIN;IAI;ENTIDAD;OFICINA;PRODUCTO;CONTRATO;NOMBRE;DIRECCIÓN;Tasa;Deuda
497759;9965584150;0013;2056;50;64232198;JUAN GUACAS GALEANO;Calle 14 # 32-5 Bogotá, Colombia;1,52;8237034
489778;5731506588;0013;7725;50;13411574;JUAN NIETO OCHOA;Carrera 67 # 68-43 Bogotá, Colombia;1,51;8820380
462930;8653516303;0013;6453;50;62787570;JUAN GARCÍA OCHOA;Calle 47 # 23-67 Bogotá, Colombia;2,39;2321945
439009;8363304741;0013;7431;50;97895316;JULIÁN GARCÍA CIFUENTES;Calle 65 # 87-68 Bogotá, Colombia;1,73;9698427
490352;4557120452;0013;2819;50;55927184;JULIAN PEREZ SALAZAR;Calle 40 # 92-20 Bogotá, Colombia;2,03;2898504
413464;8767824218;0013;2362;50;13793148;JULIANA PEREZ ACERO;Carrera 95 # 42-53 Bogotá, Colombia;2,54;8196861
484739;5782748211;0013;1743;50;39373716;JULY CERVANTES ACEVEDO;Calle 46 # 29-10 Bogotá, Colombia;1,39;7067007
453947;7886316730;0013;1736;50;13711598;KAREN PILAR ALFONSO;Calle 83 # 96-42 Bogotá, Colombia;1,41;9863346
438727;9361479074;0013;5874;50;84222605;LAURA GARZÓN ALVAREZ;Carrera 138 # 94-47 Bogotá, Colombia;2,77;4794974
418364;9472077191;0013;1826;50;27679461;LAURA CAMACHO ALVAREZ;Calle 54 # 40-10 Bogotá, Colombia;2,17;2554314
586234;7850369924;0013;4982;50;67396721;LAURA CAMARGO ANTIA;Carrera 96 # 17-50 Bogotá, Colombia;2,75;7954753
478007;8534762076;0013;7277;50;85554078;LAURA CONTRERAS ARISTIZABAL;Carrera 56 # 85-37 Bogotá, Colombia;2,29;7598521
506924;9193434105;0013;5002;50;85971830;LAURA PERDOMO BARJUCH;Carrera 18 # 46-15 Bogotá, Colombia;1,29;8352777
515543;7535622557;0013;2333;50;55410266;LAURA GUTIÉRREZ BARRERA;Calle 64 # 25-60 Bogotá, Colombia;2,19;4324486
511971;4153785317;0013;4971;50;43793568;LAURA BARRERO BARRERO;Carrera 120 # 24-7 Bogotá, Colombia;2,06;2411894
471435;2722354265;0013;4963;50;42931549;LEONARDO CASAS BARTHEL;Calle 44 # 77-38 Bogotá, Colombia;2,57;1217547
432962;8711262836;0013;4265;50;87958858;LINA SAMAN BELTRÁN;Carrera 38 # 28-17 Bogotá, Colombia;2,93;1677674
526634;6276738226;0013;5725;50;36835993;LISETH OVALLE BLANCO;Calle 73 # 31-25 Bogotá, Colombia;2,31;2202472
585837;5994307122;0013;6746;50;83595484;LISETH CASTELLANOS BOLÍVAR;Calle 74 # 47-47 Bogotá, Colombia;2,47;7057130
547853;6000623049;0013;7447;50;58906489;LUISA COLMENARES BOTERO;Carrera 84 # 36-22 Bogotá, Colombia;1,25;7477413
468715;2281647757;0013;3191;50;96320489;LUISA ULLOA BRAVO;Calle 160 # 54-40 Bogotá, Colombia;1,29;4052460
549124;5819004133;0013;5036;50;42864364;MARCELA ANTIA BRAVO;Calle 55 # 22-57 Bogotá, Colombia;1,79;8505309
469312;5955438301;0013;5852;50;45691525;MARIA CORREA CAMACHO;Calle 35 # 18-54 Bogotá, Colombia;1,81;4179379
478214;9905664417;0013;5709;50;23701468;MARIA GONZALEZ CAMARGO;Carrera 148 # 65-64 Bogotá, Colombia;1,33;6083607
416235;5371660643;0013;3028;50;83338617;MARÍA ALVAREZ CAMARGO;Carrera 85 # 51-16 Bogotá, Colombia;1,69;6280018
500262;2284592215;0013;5718;50;16123283;MARÍA ALVAREZ CASAS;Carrera 133 # 93-67 Bogotá, Colombia;1,00;9102213
414360;5460171371;0013;1387;50;60373619;MARIA ZAMBRANO CASTAÑO;Carrera 147 # 84-54 Bogotá, Colombia;2,60;1353792
526118;9569363748;0013;6760;50;28410933;MARIA ZAMBRANO CASTELLANOS;Calle 133 # 1-5 Bogotá, Colombia;1,32;1239634
502177;3531033608;0013;4245;50;31871807;MARIA GARCÉS CASTIBLANCO;Calle 83 # 78-6 Bogotá, Colombia;1,74;5429898
429591;1663875462;0013;2147;50;23273945;MARIA MELGUIZO CERVANTES;Carrera 74 # 8-35 Bogotá, Colombia;1,48;2297989
446671;6851580571;0013;2796;50;75549203;MARIA GALEANO CIFUENTES;Calle 59 # 49-18 Bogotá, Colombia;2,45;2669435
511253;4613385980;0013;6441;50;48722149;MARIA OCHOA COLMENARES;Carrera 1 # 41-12 Bogotá, Colombia;1,18;1245647
514443;5588037546;0013;5346;50;75253860;MARIANA OCHOA CONTRERAS;Calle 89 # 29-63 Bogotá, Colombia;1,20;7965657
418153;4895449904;0013;6508;50;57268338;MARIO CIFUENTES CORAL;Carrera 140 # 14-33 Bogotá, Colombia;1,21;5672275
579304;9945938685;0013;7179;50;92821424;MÓNICA SALAZAR CORREA;Carrera 66 # 33-29 Bogotá, Colombia;1,17;3156320
502032;6577926570;0013;5861;50;63358842;MÓNICA ACERO CORTÉS;Carrera 18 # 14-66 Bogotá, Colombia;2,29;8966212
477705;1567376196;0013;3448;50;47999505;NATALIA ACEVEDO CRUZ;Carrera 9 # 2-14 Bogotá, Colombia;1,26;3951630
498031;7335279353;0013;3349;50;40010832;NATALIA ALFONSO DEL;Calle 8 # 33-51 Bogotá, Colombia;2,68;5418463
535252;5485370649;0013;7587;50;66076144;NATALIA ALVAREZ DELGADO;Calle 146 # 28-47 Bogotá, Colombia;1,57;7653017
415276;3452743266;0013;2691;50;18632873;NATALIA ALVAREZ DIAZ;Carrera 76 # 56-52 Bogotá, Colombia;2,68;5494803
542459;2359639384;0013;3092;50;15070857;NATALIA ANTIA DUEÑAS;Carrera 82 # 69-27 Bogotá, Colombia;2,20;4141817
576746;3886553542;0013;6122;50;38878895;OLGA ARISTIZABAL DUSSÁN;Calle 109 # 5-68 Bogotá, Colombia;1,31;5189184
592878;5060965310;0013;4876;50;79019651;OLGA BARJUCH FERNÁNDEZ;Calle 168 # 40-26 Bogotá, Colombia;1,58;8509741
557816;1678485390;0013;1991;50;18558064;OSCAR BARRERA FINO;Carrera 39 # 68-45 Bogotá, Colombia;1,25;5939905
596614;6277106207;0013;5238;50;24517633;OSCAR BARRERO FORERO;Calle 6 # 52-21 Bogotá, Colombia;2,09;1646112
505607;8502843360;0013;5951;50;63525888;OSCAR BARTHEL GALEANO;Carrera 41 # 53-49 Bogotá, Colombia;2,67;7302987
560993;3685584298;0013;2875;50;21247488;PABLO BELTRÁN GARCÉS;Carrera 47 # 78-41 Bogotá, Colombia;2,66;1191849
450492;3452232597;0013;6256;50;85124937;PAOLA BLANCO GARCIA;Carrera 54 # 95-29 Bogotá, Colombia;2,08;8113557
414854;5264881363;0013;5170;50;78245621;RAFAEL BOLÍVAR GARCÍA;Calle 72 # 88-43 Bogotá, Colombia;1,49;9191459
428150;3104374063;0013;2957;50;47839005;RAFAEL BOTERO GARCÍA;Calle 106 # 23-67 Bogotá, Colombia;1,09;1914614
449969;2318195741;0013;2915;50;76627420;RAFAEL BRAVO GARCÍA;Carrera 100 # 72-62 Bogotá, Colombia;2,71;8475585
508577;8877037272;0013;2690;50;57666573;RICARDO BRAVO GARCÍA;Calle 138 # 62-46 Bogotá, Colombia;2,65;4712257
506915;9856522290;0013;7764;50;56701308;RICARDO CAMACHO GARZÓN;Calle 170 # 7-47 Bogotá, Colombia;2,39;6116387
533405;8051183414;0013;3011;50;52343440;SANDRA CAMARGO GOMEZ;Carrera 22 # 19-51 Bogotá, Colombia;1,70;3575982
416105;5979876254;0013;1625;50;25462350;SEBASTIAN CAMARGO GOMEZ;Carrera 133 # 72-61 Bogotá, Colombia;2,05;6356304
465804;5883479202;0013;5786;50;55981448;SEBASTIÁN CASAS GOMEZ;Carrera 110 # 65-35 Bogotá, Colombia;2,05;6898965
549227;5433524466;0013;3450;50;50387627;YIRIAM CASTAÑO GONZALEZ;Carrera 145 # 86-14 Bogotá, Colombia;1,53;3223559
471980;1772420055;0013;6618;50;13971745;YIRIAM CASTELLANOS GONZALEZ;Carrera 161 # 90-18 Bogotá, Colombia;2,70;9807491
522014;9576986853;0013;2650;50;77271698;YURANY CASTIBLANCO GUACAS;Carrera 143 # 90-65 Bogotá, Colombia;2,65;4261393
432218;1579157034;0013;4040;50;39896395;YURI CERVANTES GUERRERO;Calle 48 # 101-5 Bogotá, Colombia;2,67;8542912
517185;7189954369;0013;3356;50;37209315;CAROLINA CIFUENTES GUTIÉRREZ;Carrera 149 # 39-27 Bogotá, Colombia;2,80;3961771
451184;4895046242;0013;1513;50;35974878;MARCELA COLMENARES HERNANDEZ;Carrera 156 # 61-19 Bogotá, Colombia;1,44;6248112
504981;2863380458;0013;7334;50;29763572;MARCELA CONTRERAS HERNÁNDEZ;Calle 22 # 29-56 Bogotá, Colombia;2,53;9783549
516155;4419071657;0013;5620;50;50811077;ABONDANO CORAL HERRERA;Calle 82 # 17-30 Bogotá, Colombia;1,82;2144793
423935;9165683677;0013;7436;50;46175648;CARVAJAL CORREA HORTA;Calle 43 # 85-14 Bogotá, Colombia;2,09;7433046
584644;1438431118;0013;7727;50;69504281;CATALINA CORTÉS JIMENEZ;Carrera 43 # 62-52 Bogotá, Colombia;2,56;4226220
415243;8983704796;0013;1776;50;87523198;LILIANA CRUZ JIMENEZ;Carrera 55 # 79-61 Bogotá, Colombia;1,26;2275629
494307;4163354821;0013;1270;50;80529464;FELIPE DEL LANAO;Calle 25 # 26-21 Bogotá, Colombia;2,76;9754025
597989;6063765765;0013;1984;50;83258819;PATRICIA DELGADO LOPEZ;Carrera 20 # 9-29 Bogotá, Colombia;2,25;3512444
578794;1145374964;0013;4953;50;83662467;LISSETH DIAZ MAHECHA;Calle 111 # 13-13 Bogotá, Colombia;1,31;4135317
535407;3862839095;0013;1865;50;47370201;MARIA DUEÑAS MARIN;Calle 46 # 95-7 Bogotá, Colombia;2,87;9789979
584251;2909868140;0013;1581;50;98828931;TATIANA DUSSÁN MEJIA;Carrera 3 # 44-66 Bogotá, Colombia;2,39;1692731
522774;4618921308;0013;3136;50;85444698;POLANCO FERNÁNDEZ MELGUIZO;Carrera 95 # 81-49 Bogotá, Colombia;2,42;2661960
474856;4445364286;0013;6787;50;17961698;VILLAMIZAR FINO MENDOZA;Carrera 42 # 23-34 Bogotá, Colombia;1,02;7417670
549559;8043460453;0013;5206;50;63281302;RODRÍGUEZ FORERO MOGOLLÓN;Calle 89 # 15-33 Bogotá, Colombia;2,90;7564720
520408;7189416791;0013;6802;50;61251441;ALBERTO GALEANO MONCALEANO;Carrera 95 # 57-30 Bogotá, Colombia;1,16;3343344
480972;4101331773;0013;7436;50;78610066;ENRIQUE GARCÉS MONTOYA;Carrera 48 # 74-42 Bogotá, Colombia;2,99;9610157
549213;2308268867;0013;1614;50;46413585;ANDRÉS GARCIA MUÑOZ;Carrera 141 # 64-23 Bogotá, Colombia;2,22;2433801
448519;6977991856;0013;7107;50;78715926;DIDIER GARCÍA NAVIA;Carrera 91 # 74-11 Bogotá, Colombia;1,55;8323261
537811;6065090693;0013;5007;50;94357518;FELIPE GARCÍA NIETO;Calle 33 # 95-69 Bogotá, Colombia;2,25;1751033
461315;5046252110;0013;6737;50;75250029;RUCHINA GARCÍA NIETO;Carrera 95 # 5-40 Bogotá, Colombia;2,38;5656989
466763;5129114246;0013;6922;50;55864058;RUCHINA GARCÍA NIETO;Calle 26 # 44-61 Bogotá, Colombia;2,80;2244288
563588;2030349546;0013;5643;50;74718909;PINTOR GARZÓN NOVOA;Calle 127 # 5-20 Bogotá, Colombia;1,96;8926298
513648;7087099299;0013;6963;50;94431545;OSPINA GOMEZ OCHOA;Carrera 63 # 19-20 Bogotá, Colombia;2,76;6064891
490728;8414602275;0013;3850;50;30335852;FERNANDA GOMEZ OCHOA;Calle 58 # 44-19 Bogotá, Colombia;1,90;5712276
521237;1580437979;0013;5480;50;64714797;LILIANA GOMEZ OROZCO;Carrera 29 # 75-12 Bogotá, Colombia;2,72;7895009
461825;3343878869;0013;6837;50;42200100;ELIZABETH GONZALEZ OROZCO;Calle 26 # 102-12 Bogotá, Colombia;2,95;1857190
528060;8933843800;0013;5297;50;11941777;GÓMEZ GONZALEZ ORTEGA;Calle 2 # 39-41 Bogotá, Colombia;1,38;5127423
581544;2300180767;0013;3624;50;31148543;ANDRÉS GUACAS OVALLE;Calle 44 # 47-7 Bogotá, Colombia;1,64;2097985
523813;3546998220;0013;4736;50;24606196;HERNÁNDEZ GUERRERO PERDOMO;Calle 29 # 62-30 Bogotá, Colombia;2,89;4931080
476118;4147741313;0013;1567;50;60350538;HERNÁNDEZ GUTIÉRREZ PEREZ;Carrera 164 # 97-27 Bogotá, Colombia;1,36;1538821
439471;9457525181;0013;7627;50;30947134;GUZMÁN HERNANDEZ PEREZ;Carrera 62 # 58-23 Bogotá, Colombia;2,90;9234890
468204;9169177069;0013;6031;50;77926862;KATHERINNE HERNÁNDEZ PILAR;Calle 10 # 53-34 Bogotá, Colombia;2,51;8732766
548282;7478688684;0013;7539;50;98803698;PUERTO HERRERA PINZON;Calle 161 # 90-6 Bogotá, Colombia;1,80;8866552
477574;7582288574;0013;4208;50;17372872;MARCELA HORTA POLO;Calle 151 # 26-42 Bogotá, Colombia;2,50;8434657
500260;4556086577;0013;6985;50;16897949;CAROLINA JIMENEZ PUERTO;Calle 97 # 61-38 Bogotá, Colombia;1,51;8808996
449396;5301527511;0013;3713;50;95640132;CATALINA JIMENEZ QUESADA;Calle 56 # 3-35 Bogotá, Colombia;1,08;9578783
596396;5955800609;0013;7487;50;62090501;ALEJANDRO LANAO QUESADA;Carrera 37 # 78-58 Bogotá, Colombia;1,01;8599804
519298;5715416536;0013;4990;50;85374852;CARLOS LOPEZ REY;Calle 160 # 93-7 Bogotá, Colombia;2,57;3802849
475035;3217797403;0013;6009;50;24912444;CARLOS MAHECHA REY;Calle 144 # 43-32 Bogotá, Colombia;2,09;2325833
593112;4473342605;0013;2450;50;89825896;ANDRES MARIN REY;Calle 73 # 79-30 Bogotá, Colombia;1,71;4214936
496126;8226568242;0013;3003;50;12876783;FELIPE MEJIA ROCHA;Carrera 66 # 52-9 Bogotá, Colombia;1,25;2797675
581459;2537942425;0013;1363;50;38735083;MAURICIO MELGUIZO RODRÍGUEZ;Calle 65 # 42-40 Bogotá, Colombia;1,55;9184781
576788;5578980872;0013;5584;50;99452964;MAURICIO MENDOZA RODRÍGUEZ;Carrera 167 # 73-54 Bogotá, Colombia;2,98;6108307
420399;8862978622;0013;1547;50;66115965;PATRICIA MOGOLLÓN ROMERO;Calle 34 # 7-9 Bogotá, Colombia;2,57;9057723
483978;1128637231;0013;4638;50;79403393;ANDRÉS MONCALEANO RUEDA;Carrera 31 # 67-20 Bogotá, Colombia;2,20;2938035
477864;1600548634;0013;6513;50;51513183;ROCIO MONTOYA RUIZ;Calle 15 # 74-35 Bogotá, Colombia;2,61;8039778
430605;8466968373;0013;6546;50;58266528;DAVID MUÑOZ SALAZAR;Calle 47 # 1-20 Bogotá, Colombia;1,59;8566780
562380;6903215873;0013;4405;50;90524897;JOULIETTE NAVIA SAMAN;Calle 33 # 83-32 Bogotá, Colombia;1,04;4291078
529810;4557640549;0013;4364;50;54913780;FERNANDA NIETO SANCHEZ;Calle 34 # 17-16 Bogotá, Colombia;2,29;3381704
538362;3871889485;0013;7773;50;57187367;VIVIANA NIETO SANCHEZ;Carrera 143 # 14-10 Bogotá, Colombia;1,71;9387298
594318;6560348009;0013;1814;50;53300280;ESTEBAN NIETO SÁNCHEZ;Carrera 121 # 5-26 Bogotá, Colombia;1,01;4202039
521525;3628682887;0013;5626;50;88783839;MARIO NOVOA SIERRA;Carrera 24 # 40-41 Bogotá, Colombia;1,88;9766040
412832;5641950362;0013;2184;50;14092968;MARIO OCHOA SIERRA;Calle 68 # 62-42 Bogotá, Colombia;1,12;3482624
437783;4893588180;0013;2315;50;70233097;GUILLERMO OCHOA SUARIQUE;Calle 98 # 86-41 Bogotá, Colombia;2,36;6169097
451639;9631620836;0013;3798;50;12040672;CAMILO OROZCO TARQUINO;Calle 113 # 80-54 Bogotá, Colombia;1,31;2076799
451943;5346830812;0013;6059;50;19022225;CAMILO OROZCO TORRES;Carrera 170 # 80-57 Bogotá, Colombia;2,99;5876077
454773;7149144713;0013;6269;50;85340870;CAMILO ORTEGA ULLOA;Carrera 28 # 68-23 Bogotá, Colombia;1,15;8461048
560050;6525473225;0013;3733;50;54975933;ESTEBAN OVALLE VARGAS;Calle 64 # 53-46 Bogotá, Colombia;1,63;1186905
471553;3056266233;0013;7058;50;15120519;FERNANDO PERDOMO VARON;Carrera 138 # 100-55 Bogotá, Colombia;1,86;5020652
598365;9403044307;0013;5887;50;74872302;SEBASTIAN PEREZ VILLA;Calle 121 # 77-10 Bogotá, Colombia;2,24;6861930
577090;8199395072;0013;6199;50;45821518;SEBASTIAN PEREZ ZAMBRANO;Carrera 156 # 7-65 Bogotá, Colombia;2,39;2075233
552924;3731120380;0013;3877;50;18471079;SEBASTIAN PILAR ZAMBRANO;Carrera 7 # 86-40 Bogotá, Colombia;1,64;8615662
537397;1918092809;0013;3334;50;90339121;ROMERO PINZON ZÚÑIGA;Calle 133 # 100-31 Bogotá, Colombia;1,67;7910294
492245;5259121739;0013;2030;50;38990041;LEONARDO POLO ZÚÑIGA;Carrera 53 # 61-46 Bogotá, Colombia;2,44;9295292
484461;2315131164;0013;7231;50;89185273;GAVIRIA PUERTO ZAMBRANO;Carrera 116 # 74-21 Bogotá, Colombia;1,37;4540557
575002;1367256208;0013;7560;50;25904842;CATHERINE QUESADA ZAMBRANO;Calle 88 # 11-19 Bogotá, Colombia;1,88;2881835
579801;2454661511;0013;1390;50;11128542;ELIANA QUESADA VILLA;Calle 103 # 53-10 Bogotá, Colombia;2,70;7643062
543440;7257835755;0013;6076;50;36298115;DIAZ REY VARON;Calle 71 # 35-31 Bogotá, Colombia;1,98;2838368
565809;3524906673;0013;1634;50;62581481;CAMILA REY VARGAS;Carrera 162 # 18-44 Bogotá, Colombia;1,61;8736865
598663;6805882375;0013;1384;50;33287241;CATALINA REY ULLOA;Carrera 166 # 29-62 Bogotá, Colombia;2,30;3360023
493907;1808208992;0013;2250;50;53921652;FERNANDA ROCHA TORRES;Carrera 92 # 20-36 Bogotá, Colombia;2,45;5987967
462144;7745674199;0013;6619;50;39366822;FERNANDA RODRÍGUEZ TARQUINO;Carrera 50 # 60-58 Bogotá, Colombia;1,46;4027851
490473;6886356919;0013;1844;50;98616118;NATALIA RODRÍGUEZ SUARIQUE;Calle 72 # 27-27 Bogotá, Colombia;1,18;4806452
424925;3188148649;0013;1021;50;54247833;VIVIANA ROMERO SIERRA;Calle 116 # 68-12 Bogotá, Colombia;2,47;8889489
498469;6362889635;0013;6781;50;20431030;ANDRÉS RUEDA SIERRA;Carrera 164 # 40-23 Bogotá, Colombia;1,48;3629641
538051;6865783897;0013;3177;50;40676210;MARÍA RUIZ SÁNCHEZ;Carrera 37 # 23-57 Bogotá, Colombia;2,98;3232207
585876;4911929778;0013;6901;50;13351683;TATIANA SALAZAR SANCHEZ;Carrera 97 # 26-38 Bogotá, Colombia;2,34;4636732
528536;8380949584;0013;2340;50;62787350;TATIANA SAMAN SANCHEZ;Carrera 22 # 17-56 Bogotá, Colombia;1,72;9856604
476585;2999539130;0013;4444;50;27874413;FERNANDA SANCHEZ SAMAN;Carrera 108 # 85-39 Bogotá, Colombia;2,20;3972987
465104;7736880823;0013;3018;50;85920265;FERNANDA SANCHEZ SALAZAR;Calle 168 # 69-67 Bogotá, Colombia;1,38;5213900
414070;6181506757;0013;6197;50;97933150;GARCIA SÁNCHEZ RUIZ;Calle 26 # 53-49 Bogotá, Colombia;2,36;8802381
482297;4995860087;0013;2990;50;81129421;ALEJANDRA SIERRA RUEDA;Calle 6 # 82-18 Bogotá, Colombia;2,69;7696042
492104;8217398801;0013;6706;50;69686009;ALEJANDRA SIERRA ROMERO;Carrera 30 # 62-36 Bogotá, Colombia;2,10;9705356
533183;3084677388;0013;6585;50;62956436;ANGÉLICA SUARIQUE RODRÍGUEZ;Carrera 49 # 49-32 Bogotá, Colombia;2,26;5994273
454759;2727941306;0013;7039;50;94640196;CAMILA TARQUINO RODRÍGUEZ;Calle 38 # 68-17 Bogotá, Colombia;2,66;7267638
493134;7977182191;0013;1809;50;93231156;CAMILA TORRES ROCHA;Carrera 156 # 31-10 Bogotá, Colombia;1,42;4479034
450785;6820429566;0013;7419;50;46413002;JOSÉ ULLOA REY;Calle 157 # 27-9 Bogotá, Colombia;2,82;4600742
491734;4438001695;0013;1287;50;35944896;JOSÉ VARGAS REY;Carrera 148 # 12-6 Bogotá, Colombia;1,16;3978943
525821;7873378816;0013;4359;50;18768572;MARGARITA VARON REY;Calle 114 # 25-67 Bogotá, Colombia;1,55;5389368
497595;3360808639;0013;4474;50;70263189;MARGARITA VILLA QUESADA;Calle 14 # 101-64 Bogotá, Colombia;1,13;2622094
531441;2967841194;0013;6440;50;24467909;NATALIA ZAMBRANO QUESADA;Carrera 106 # 57-23 Bogotá, Colombia;2,47;8585640
430968;9702719117;0013;1689;50;76625742;DEL ZAMBRANO PUERTO;Carrera 14 # 7-70 Bogotá, Colombia;2,91;9948091
479232;5983819452;0013;3908;50;44282218;FERNANDO ZÚÑIGA POLO;Carrera 110 # 40-43 Bogotá, Colombia;2,80;5581210
543573;6058064112;0013;6305;50;24456161;ALEXANDRA ZÚÑIGA PINZON;Carrera 37 # 8-41 Bogotá, Colombia;2,64;8119287
528592;7540379217;0013;2353;50;78159501;NATALIA ZAMBRANO PILAR;Carrera 121 # 79-53 Bogotá, Colombia;1,84;1418402
445965;4968793253;0013;1166;50;54257456;BUITRAGO ZAMBRANO PEREZ;Carrera 123 # 12-16 Bogotá, Colombia;2,24;9654881
572034;5161010739;0013;3644;50;82683245;PUENTES VILLA PEREZ;Carrera 36 # 29-18 Bogotá, Colombia;2,11;4472547
544794;6933320991;0013;5304;50;92982317;ANDREA VARON PERDOMO;Carrera 145 # 72-54 Bogotá, Colombia;1,25;2745184
433445;5778640315;0013;3524;50;71743453;MELISSA VARGAS OVALLE;Calle 167 # 47-56 Bogotá, Colombia;2,57;1308596
414214;4735415512;0013;7182;50;33163098;VIVY ULLOA ORTEGA;Calle 38 # 85-33 Bogotá, Colombia;1,82;9123792
588174;1873741552;0013;1467;50;71507209;STEPHANNIA TORRES OROZCO;Carrera 9 # 90-62 Bogotá, Colombia;2,80;9513260
458705;8263070183;0013;7462;50;24651183;VIVIANA TARQUINO OROZCO;Calle 12 # 89-48 Bogotá, Colombia;1,70;3568921
426266;1441633914;0013;5633;50;84686359;FABIAN SUARIQUE OCHOA;Calle 39 # 52-45 Bogotá, Colombia;2,71;1103879
590592;1645457044;0013;1451;50;45102869;DAVID SIERRA OCHOA;Carrera 98 # 39-43 Bogotá, Colombia;1,07;8867482
565388;2981450077;0013;4907;50;23890398;JULIAN SIERRA NOVOA;Calle 118 # 21-21 Bogotá, Colombia;1,13;5416390
454953;6120046165;0013;6771;50;16750296;URIBE SÁNCHEZ NIETO;Carrera 166 # 82-54 Bogotá, Colombia;2,70;6946364
456485;9578355775;0013;1689;50;59050556;ANDREA SANCHEZ NIETO;Carrera 53 # 64-61 Bogotá, Colombia;1,57;3238977
424995;6444493541;0013;1295;50;46761335;ALEJANDRO SANCHEZ NIETO;Calle 56 # 18-46 Bogotá, Colombia;2,14;2018597
418743;6232624885;0013;4850;50;81444172;ANDRES SAMAN NAVIA;Calle 81 # 13-57 Bogotá, Colombia;1,70;5827268
588592;6481812101;0013;6574;50;69387255;ANDRES SALAZAR MUÑOZ;Calle 108 # 53-48 Bogotá, Colombia;2,81;4171715
569459;4817657456;0013;6888;50;76309126;VEGA RUIZ MONTOYA;Calle 97 # 57-11 Bogotá, Colombia;2,73;9666453
519253;9344478287;0013;6470;50;80091858;VEGA RUEDA BRAVO;Carrera 14 # 9-14 Bogotá, Colombia;2,39;1396413
524882;7869937799;0013;5868;50;74976596;XIMENA ROMERO SUARIQUE;Carrera 24 # 41-32 Bogotá, Colombia;1,03;2470127
541917;4146690066;0013;2108;50;32842588;BORDA RODRÍGUEZ NAVIA;Calle 104 # 63-70 Bogotá, Colombia;2,52;4963467
557431;7925192700;0013;1016;50;84896824;IREGUI RODRÍGUEZ MUÑOZ;Calle 130 # 53-28 Bogotá, Colombia;1,81;2756447
583441;6736863341;0013;2689;50;14989543;LILIAM ROCHA LOPEZ;Calle 2 # 88-7 Bogotá, Colombia;1,58;9745864
519865;2825403059;0013;5073;50;87233255;LILIAM REY DIAZ;Carrera 121 # 43-44 Bogotá, Colombia;2,92;2344639
450914;1431375273;0013;6883;50;54187784;CATALINA REY FORERO;Carrera 66 # 40-19 Bogotá, Colombia;2,22;8240405
430225;3463334992;0013;7106;50;40064267;CATALINA REY QUESADA;Carrera 21 # 36-24 Bogotá, Colombia;1,01;6615973
419452;3643812569;0013;3929;50;85432993;YIRIAM QUESADA QUESADA;Carrera 161 # 28-18 Bogotá, Colombia;2,52;4410105
431104;2298023511;0013;1048;50;26253253;YIRIAM QUESADA FINO;Calle 129 # 59-9 Bogotá, Colombia;1,96;8964973
478137;5388407639;0013;5638;50;85962115;YURANY PUERTO HERRERA;Carrera 109 # 87-29 Bogotá, Colombia;1,15;1988023
422150;1757785497;0013;2360;50;64329781;YURI POLO NIETO;Carrera 65 # 71-52 Bogotá, Colombia;2,74;5391694
422557;4095653514;0013;2426;50;54245443;CAROLINA PINZON NIETO;Carrera 141 # 77-40 Bogotá, Colombia;1,86;4529648
412202;2823190009;0013;7450;50;32554887;MARCELA PILAR MENDOZA;Calle 62 # 40-24 Bogotá, Colombia;1,32;5513450
495053;4450563064;0013;5503;50;39480989;MARCELA PEREZ CAMARGO;Calle 148 # 60-58 Bogotá, Colombia;1,20;1329966
523928;7634921676;0013;2403;50;34029655;ABONDANO PEREZ GUERRERO;Carrera 53 # 92-49 Bogotá, Colombia;1,56;1763586
432520;2403516769;0013;3220;50;35303294;CARVAJAL PERDOMO CORAL;Calle 112 # 41-54 Bogotá, Colombia;1,36;7121354
582082;5609730419;0013;1510;50;42895578;CATALINA OVALLE BARRERA;Carrera 30 # 74-28 Bogotá, Colombia;1,12;6878862
515384;1812257143;0013;3272;50;93604510;LILIANA ORTEGA SÁNCHEZ;Calle 86 # 87-14 Bogotá, Colombia;2,34;9303267
512564;3103328031;0013;3871;50;89807138;FELIPE OROZCO MONCALEANO;Calle 29 # 5-28 Bogotá, Colombia;2,39;7263341
468579;1265758125;0013;4763;50;65445030;PATRICIA OROZCO REY;Carrera 46 # 38-59 Bogotá, Colombia;2,29;4179259
538426;8542532817;0013;5787;50;69885839;LISSETH OCHOA OROZCO;Carrera 37 # 57-33 Bogotá, Colombia;1,92;1726815
516562;6480999893;0013;3266;50;67296396;MARIA OCHOA OROZCO;Carrera 132 # 45-27 Bogotá, Colombia;2,59;8956288
452122;6388104227;0013;2779;50;56671361;TATIANA NOVOA MARIN;Carrera 162 # 6-55 Bogotá, Colombia;1,46;4872846
491406;3723860944;0013;1368;50;44320511;POLANCO NIETO ORTEGA;Carrera 125 # 32-28 Bogotá, Colombia;1,78;9927690
425904;6745523220;0013;2612;50;70928468;VILLAMIZAR NIETO JIMENEZ;Calle 105 # 4-60 Bogotá, Colombia;2,39;7503879
528547;6135793160;0013;7527;50;22620651;CAROLINA NIETO JIMENEZ;Calle 37 # 45-37 Bogotá, Colombia;1,85;9738615
589095;3093899957;0013;4746;50;67987898;MARCELA NAVIA LANAO;Calle 120 # 93-45 Bogotá, Colombia;1,93;3920398
562436;4266049071;0013;3768;50;26563535;MARCELA MUÑOZ BARJUCH;Calle 142 # 99-6 Bogotá, Colombia;1,83;3264221
